173.8408	-448.58693762
176.4484	-448.58668780
181.7415	-448.58477786
187.1394	-448.58112826
192.6431	-448.57589055
198.2537	-448.56920506
203.9723	-448.56120526
209.7997	-448.55201882
215.7371	-448.54176685
227.9458	-448.51850778
168.7030	-448.58590496
166.1725	-448.58456790
161.1876	-448.58010978
156.3035	-448.57307797
151.5190	-448.56322238
146.8332	-448.55027224
142.2450	-448.53393064
137.7534	-448.51394094
133.3574	-448.48994516
124.8478	-448.42869539
173.78945	-448.58668561
